MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/4/2012 6:48:00 AM,Prometon,n/a,<,0.024,µg/L,EPA 525.2,0.024,0.2,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/4/2012 6:48:00 AM,Prometryn,n/a,<,0.036,µg/L,EPA 525.2,0.036,0.1,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/13/2012 2:49:00 PM,Ronnel (Fenchlorphos),n/a,<,0.0041,µg/L,EPA 525.2,0.0041,0.01,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/4/2012 6:48:00 AM,Simazine,n/a,<,0.015,µg/L,EPA 525.2,0.015,0.1,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/13/2012 2:49:00 PM,Stirophos (Tetrachlorvinphos),n/a,<,0.0031,µg/L,EPA 525.2,0.0031,0.01,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/4/2012 6:48:00 AM,Terbacil,n/a,<,0.55,µg/L,EPA 525.2,0.55,2,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/4/2012 6:48:00 AM,Thiobencarb,n/a,<,0.025,µg/L,EPA 525.2,0.025,0.2,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/13/2012 2:49:00 PM,Tokuthion,n/a,<,0.0078,µg/L,EPA 525.2,0.0078,0.01,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,11/28/2012 4:38:00 AM,Toxaphene,n/a,<,0.12,µg/L,EPA 608,0.12,0.5,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/13/2012 2:49:00 PM,Trichloronate,n/a,<,0.0067,µg/L,EPA 525.2,0.0067,0.01,WKL
MO-FIL,2012/13-2,Wet,11/18/2012 8:17:00 AM,12/4/2012 6:48:00 AM,Trithion,n/a,<,0.012,µg/L,EPA 525.2,0.012,0.1,WKL
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/20/2013 6:30:00 PM,E. Coli,n/a,=,41,MPN/100 mL,MMO-MUG,10,10,VCHCA
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/23/2013 10:03:00 PM,Fecal Coliform,n/a,=,80,MPN/100 mL,SM 9221 E,2,2,VCHCA
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/20/2013 6:30:00 PM,Total Coliform,n/a,=,270000,MPN/100 mL,MMO-MUG,1000,1000,VCHCA
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/19/2013 8:55:00 PM,Conductivity,n/a,=,1377,µmhos/cm,Field Meter,-88,1,Field
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,3/8/2013 9:36:00 PM,Cyanide,Total,<,0.0027,mg/L,EPA 335.4,0.0027,0.005,WKL
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/19/2013 8:55:00 PM,DO,n/a,=,5.7,mg/L,Field Meter,-88,0.3,Field
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/19/2013 8:55:00 PM,DO,n/a,=,59,%,Field Meter,-88,0.1,Field
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/19/2013 8:55:00 PM,pH,n/a,=,7.74,pH Units,Field Meter,-88,0.01,Field
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/19/2013 8:55:00 PM,Salinity,n/a,=,840,mg/L,Field Meter,-88,100,Field
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/19/2013 8:55:00 PM,Specific Conductance,n/a,=,1662,µmhos/cm,Field Meter,-88,1,Field
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/19/2013 8:55:00 PM,Temperature,n/a,=,16,°C,Field Meter,-88,0.1,Field
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,3/4/2013 6:09:00 PM,Oil and Grease,n/a,DNQ,1.4,mg/L,EPA 1664A,1.3,5,WKL
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,3/4/2013 6:09:00 PM,TPH,n/a,<,1.9,mg/L,EPA 1664A,1.9,5,WKL
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/28/2013 1:36:00 AM,2-Chloroethyl vinyl ether,n/a,<,0.61,µg/L,EPA 524.2,0.61,1,WKL
MO-FIL,2012/13-3,Wet,2/19/2013 8:55:00 PM,2/28/2013 1:36:00 AM,Methyl tert-butyl ether (MTBE),n/a,<,0.19,µg/L,EPA 524.2,0.19,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/28/2013 12:03:00 PM,Chloride,n/a,=,46,mg/L,EPA 300.0,0.1,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/28/2013 12:03:00 PM,Fluoride,n/a,=,0.61,mg/L,EPA 300.0,0.02,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/1/2013 7:35:00 AM,Perchlorate,n/a,<,0.95,µg/L,EPA 314.0,0.95,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/25/2013 2:12:00 PM,Calcium,Total,=,120,mg/L,EPA 200.7,0.0156,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/25/2013 2:12:00 PM,Magnesium,Total,=,33.9,mg/L,EPA 200.7,0.0121,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/25/2013 10:23:00 PM,Alkalinity as CaCO3,n/a,=,180,mg/L,SM 2320 B,0.56,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/26/2013 5:11:00 PM,BOD,n/a,=,8.8,mg/L,SM 5210 B,0.1,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/2/2013 4:05:00 PM,COD,n/a,=,55,mg/L,EPA 410.4,0.73,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/25/2013 2:12:00 PM,Hardness as CaCO3,Total,=,438,mg/L,EPA 200.7,0.0885,0.662,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/21/2013 9:38:00 PM,MBAS,n/a,=,0.28,mg/L,SM 5540 C,0.019,0.05,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/25/2013 6:26:00 PM,Phenolics,n/a,=,0.052,mg/L,EPA 420.4,0.0042,0.01,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/4/2013 7:13:00 PM,Specific Conductance,n/a,=,1100,µmhos/cm,SM 2510 B,0.23,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/26/2013 4:20:00 PM,Total Dissolved Solids,n/a,=,730,mg/L,SM 2540 C,4,10,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/4/2013 10:20:00 AM,Total Organic Carbon,n/a,=,11,mg/L,SM 5310 C,0.045,1.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/26/2013 8:27:00 PM,Total Suspended Solids,n/a,=,19,mg/L,SM 2540 D,5,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/21/2013 7:26:00 PM,Turbidity,n/a,=,15,NTU,EPA 180.1,0.024,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/26/2013 8:27:00 PM,Volatile Suspended Solids,n/a,<,3.1,mg/L,EPA 160.4,3.1,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Aluminum,Dissolved,=,9.4,µg/L,EPA 200.8,0.61,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Aluminum,Total,=,470,µg/L,EPA 200.8,2.1,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Antimony,Dissolved,=,0.59,µg/L,EPA 200.8,0.04,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Antimony,Total,=,0.76,µg/L,EPA 200.8,0.04,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Arsenic,Dissolved,=,0.94,µg/L,EPA 200.8,0.036,0.4,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Arsenic,Total,=,1.2,µg/L,EPA 200.8,0.13,0.4,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Beryllium,Dissolved,<,0.088,µg/L,EPA 200.8,0.088,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Beryllium,Total,<,0.088,µg/L,EPA 200.8,0.088,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Cadmium,Dissolved,DNQ,0.07,µg/L,EPA 200.8,0.02,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Cadmium,Total,=,0.26,µg/L,EPA 200.8,0.02,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Chromium,Dissolved,=,0.37,µg/L,EPA 200.8,0.074,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Chromium,Total,=,1.5,µg/L,EPA 200.8,0.074,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/4/2013 9:56:00 AM,Chromium VI,n/a,DNQ,0.19,µg/L,EPA 218.6,0.0059,0.3,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Copper,Dissolved,=,4.4,µg/L,EPA 200.8,0.27,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Copper,Total,=,11,µg/L,EPA 200.8,0.27,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/25/2013 2:09:00 PM,Iron,Dissolved,=,16,µg/L,EPA 200.7,1.1,10,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/25/2013 2:12:00 PM,Iron,Total,=,700,µg/L,EPA 200.7,1.1,10,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Lead,Dissolved,DNQ,0.06,µg/L,EPA 200.8,0.011,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Lead,Total,=,1.6,µg/L,EPA 200.8,0.035,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 7:28:00 PM,Mercury,Dissolved,DNQ,11,ng/L,EPA 245.1,3.9,50,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 7:28:00 PM,Mercury,Total,DNQ,22,ng/L,EPA 245.1,3.9,50,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Nickel,Dissolved,=,2.1,µg/L,EPA 200.8,0.13,0.8,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Nickel,Total,=,3.3,µg/L,EPA 200.8,0.13,0.8,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Selenium,Dissolved,=,5,µg/L,EPA 200.8,0.28,0.4,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Selenium,Total,=,5.2,µg/L,EPA 200.8,0.28,0.4,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Silver,Dissolved,<,0.027,µg/L,EPA 200.8,0.027,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Silver,Total,<,0.027,µg/L,EPA 200.8,0.027,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Thallium,Dissolved,<,0.009,µg/L,EPA 200.8,0.009,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Thallium,Total,<,0.034,µg/L,EPA 200.8,0.034,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:32:00 PM,Zinc,Dissolved,=,14,µg/L,EPA 200.8,1.1,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/5/2013 3:40:00 PM,Zinc,Total,=,38,µg/L,EPA 200.8,1.1,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/12/2013 6:48:00 PM,Ammonia as N,n/a,=,0.49,mg/L,EPA 350.1,0.048,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/21/2013 8:05:00 PM,Nitrate + Nitrite as N,n/a,=,2,mg/L,EPA 353.2,0.01,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 4:06:00 PM,Phosphorus as P,Dissolved,=,0.16,mg/L,EPA 365.1,0.0014,0.01,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 1:44:00 PM,Phosphorus as P,Total,=,0.24,mg/L,EPA 365.1,0.0028,0.02,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/12/2013 10:13:00 PM,TKN,n/a,=,1.4,mg/L,EPA 351.2,0.074,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,1||2||4-Trichlorobenzene,n/a,<,0.55,µg/L,EPA 625,0.55,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,1||2-Dichlorobenzene,n/a,<,0.57,µg/L,EPA 625,0.57,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,1||2-Diphenylhydrazine,n/a,<,0.25,µg/L,EPA 625,0.25,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,1||3-Dichlorobenzene,n/a,<,0.53,µg/L,EPA 625,0.53,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,1||4-Dichlorobenzene,n/a,<,0.55,µg/L,EPA 625,0.55,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,1-Methylnaphthalene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2||4||5-Trichlorophenol,n/a,<,0.29,µg/L,EPA 8270Cm,0.29,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2||4||6-Trichlorophenol,n/a,DNQ,0.31,µg/L,EPA 8270Cm,0.3,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2||4-Dichlorophenol,n/a,<,0.51,µg/L,EPA 8270Cm,0.51,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2||4-Dimethylphenol,n/a,<,1,µg/L,EPA 8270Cm,1,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2||4-Dinitrophenol,n/a,<,1,µg/L,EPA 8270Cm,1,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,2||4-Dinitrotoluene,n/a,<,0.18,µg/L,EPA 625,0.18,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,2||6-Dinitrotoluene,n/a,<,0.27,µg/L,EPA 625,0.27,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,2-Chloronaphthalene,n/a,<,0.45,µg/L,EPA 625,0.45,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2-Chlorophenol,n/a,<,0.65,µg/L,EPA 8270Cm,0.65,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,2-Methylnaphthalene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2-Methylphenol,n/a,<,0.34,µg/L,EPA 8270Cm,0.34,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,2-Nitrophenol,n/a,<,0.71,µg/L,EPA 8270Cm,0.71,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,3||3'-Dichlorobenzidine,n/a,<,1.2,µg/L,EPA 625,1.2,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,3-/4-Methylphenol,n/a,<,0.3,µg/L,EPA 8270Cm,0.3,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,4||6-Dinitro-2-methylphenol,n/a,<,0.14,µg/L,EPA 8270Cm,0.14,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,4-Bromophenyl phenyl ether,n/a,<,0.36,µg/L,EPA 625,0.36,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,4-Chloro-3-methylphenol,n/a,<,0.37,µg/L,EPA 8270Cm,0.37,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,4-Chlorophenyl phenyl ether,n/a,<,0.41,µg/L,EPA 625,0.41,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,4-Nitrophenol,n/a,<,1,µg/L,EPA 8270Cm,1,2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Acenaphthene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Acenaphthylene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Anthracene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Benz(a)anthracene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Benzidine,n/a,<,3.7,µg/L,EPA 625,3.7,10,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/15/2013 3:14:00 AM,Benzo(a)pyrene,n/a,<,0.07,µg/L,EPA 525.2,0.07,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Benzo(b)fluoranthene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Benzo(g||h||i)perylene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Benzo(k)fluoranthene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Bis(2-chloroethoxy)methane,n/a,<,0.25,µg/L,EPA 625,0.25,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Bis(2-chloroethyl)ether,n/a,<,0.27,µg/L,EPA 625,0.27,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Bis(2-chloroisopropyl)ether,n/a,<,0.38,µg/L,EPA 625,0.38,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/15/2013 3:14:00 AM,Bis(2-ethylhexyl)adipate,n/a,<,0.1,µg/L,EPA 525.2,0.1,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/15/2013 3:14:00 AM,Bis(2-ethylhexyl)phthalate,n/a,<,1.1,µg/L,EPA 525.2,1.1,3,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Butyl benzyl phthalate,n/a,<,0.18,µg/L,EPA 625,0.18,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Chrysene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Dibenz(a||h)anthracene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Diethyl phthalate,n/a,<,0.15,µg/L,EPA 625,0.15,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Dimethyl phthalate,n/a,<,0.18,µg/L,EPA 625,0.18,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Di-n-butylphthalate,n/a,<,0.24,µg/L,EPA 625,0.24,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Di-n-octylphthalate,n/a,<,0.19,µg/L,EPA 625,0.19,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Fluoranthene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Fluorene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Hexachlorobenzene,n/a,<,0.49,µg/L,EPA 625,0.49,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Hexachlorobutadiene,n/a,<,0.47,µg/L,EPA 625,0.47,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Hexachlorocyclopentadiene,n/a,<,1.5,µg/L,EPA 625,1.5,5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Hexachloroethane,n/a,<,0.52,µg/L,EPA 625,0.52,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Indeno(1||2||3-cd)pyrene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Isophorone,n/a,<,0.21,µg/L,EPA 625,0.21,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Naphthalene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,Nitrobenzene,n/a,<,0.36,µg/L,EPA 625,0.36,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,N-Nitrosodimethylamine,n/a,<,0.14,µg/L,EPA 625,0.14,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,N-Nitrosodi-N-propylamine,n/a,<,0.26,µg/L,EPA 625,0.26,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/6/2013 10:19:00 PM,N-Nitrosodiphenylamine,n/a,<,0.19,µg/L,EPA 625,0.19,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Phenanthrene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/20/2013 11:58:00 PM,Phenol,n/a,<,0.35,µg/L,EPA 8270Cm,0.35,1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/21/2013 8:45:00 AM,Pyrene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 2:33:00 AM,PCB Aroclor 1016,n/a,<,0.05,µg/L,EPA 608,0.05,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 2:33:00 AM,PCB Aroclor 1221,n/a,<,0.06,µg/L,EPA 608,0.06,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 2:33:00 AM,PCB Aroclor 1232,n/a,<,0.15,µg/L,EPA 608,0.15,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 2:33:00 AM,PCB Aroclor 1242,n/a,<,0.07,µg/L,EPA 608,0.07,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 2:33:00 AM,PCB Aroclor 1248,n/a,<,0.06,µg/L,EPA 608,0.06,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 2:33:00 AM,PCB Aroclor 1254,n/a,<,0.04,µg/L,EPA 608,0.04,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,3/14/2013 2:33:00 AM,PCB Aroclor 1260,n/a,<,0.04,µg/L,EPA 608,0.04,0.5,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/26/2013 6:29:00 PM,2||4||5-T,n/a,<,0.07,µg/L,EPA 515.3,0.07,0.2,WKL
MO-FIL,2012/13-3,Wet,2/20/2013 10:15:00 AM,2/26/2013 6:29:00 PM,2||4||5-TP,n/a,<,0.09,µg/L,EPA 515.3,0.09,0.2,WKL
